,index,player,team,type,shot_outcome,shot_body_part,shot_type,location,shot_statsbomb_xg
476,3359,Vincent Kompany,Belgium,Shot,Wayward,Right Foot,Open Play,"[118.0, 45.0]",0.3356448
477,3360,Takashi Inui,Japan,Shot,Saved,Head,Open Play,"[110.0, 45.0]",0.030698622
478,3361,Eden Hazard,Belgium,Shot,Blocked,Right Foot,Open Play,"[103.0, 33.0]",0.1187635
479,3362,Axel Witsel,Belgium,Shot,Off T,Right Foot,Open Play,"[93.0, 49.0]",0.026183542
480,3363,Yuto Nagatomo,Japan,Shot,Blocked,Right Foot,Open Play,"[109.0, 24.0]",0.030335639
481,3364,Genki Haraguchi,Japan,Shot,Goal,Right Foot,Open Play,"[109.0, 54.0]",0.16858953
482,3366,Eden Hazard,Belgium,Shot,Wayward,Right Foot,Open Play,"[110.0, 41.0]",0.24746744
483,3367,Takashi Inui,Japan,Shot,Goal,Right Foot,Open Play,"[94.0, 33.0]",0.022122927
484,3368,Yannick Ferreira Carrasco,Belgium,Shot,Off T,Right Foot,Open Play,"[102.0, 26.0]",0.028265981
485,3369,Gaku Shibasaki,Japan,Shot,Blocked,Head,Open Play,"[107.0, 49.0]",0.01531299
486,3370,Romelu Lukaku Menama,Belgium,Shot,Off T,Head,Open Play,"[115.0, 46.0]",0.15041663
487,3371,Genki Haraguchi,Japan,Shot,Off T,Right Foot,Open Play,"[110.0, 48.0]",0.13164166
488,3372,Thomas Meunier,Belgium,Shot,Off T,Right Foot,Open Play,"[100.0, 54.0]",0.041384257
489,3373,Romelu Lukaku Menama,Belgium,Shot,Blocked,Right Foot,Open Play,"[112.0, 46.0]",0.10435619
490,3374,Jan Vertonghen,Belgium,Shot,Goal,Head,Open Play,"[116.0, 23.0]",0.0156067135
491,3375,Kevin De Bruyne,Belgium,Shot,Blocked,Right Foot,Open Play,"[102.0, 45.0]",0.050079428
492,3376,Marouane Fellaini-Bakkioui,Belgium,Shot,Goal,Head,Open Play,"[114.0, 42.0]",0.1176203
493,3377,Takashi Inui,Japan,Shot,Blocked,Right Foot,Open Play,"[109.0, 30.0]",0.095252335
494,3378,Yuto Nagatomo,Japan,Shot,Wayward,Right Foot,Open Play,"[113.0, 23.0]",0.023308918
495,3379,Romelu Lukaku Menama,Belgium,Shot,Off T,Head,Open Play,"[114.0, 47.0]",0.08987997
496,3380,Vincent Kompany,Belgium,Shot,Wayward,Head,Open Play,"[114.0, 57.0]",0.0109053
497,3381,Keisuke Honda,Japan,Shot,Blocked,Left Foot,Open Play,"[113.0, 30.0]",0.17566422
498,3382,Nacer Chadli,Belgium,Shot,Saved,Head,Open Play,"[113.0, 35.0]",0.0463404
499,3383,Romelu Lukaku Menama,Belgium,Shot,Saved,Head,Open Play,"[114.0, 44.0]",0.12913896
500,3384,Thomas Meunier,Belgium,Shot,Off T,Right Foot,Open Play,"[80.0, 42.0]",0.008897997
501,3385,Jan Vertonghen,Belgium,Shot,Saved,Left Foot,Open Play,"[96.0, 24.0]",0.01549985
502,3386,Keisuke Honda,Japan,Shot,Saved,Left Foot,Free Kick,"[79.0, 39.0]",0.019848887
503,3387,Nacer Chadli,Belgium,Shot,Goal,Left Foot,Open Play,"[111.0, 37.0]",0.39401338
504,3347,Romelu Lukaku Menama,Belgium,Shot,Off T,Left Foot,Open Play,"[113.0, 34.0]",0.112056084
505,3348,Edgar Yoel Bárcenas Herrera,Panama,Shot,Wayward,Left Foot,Open Play,"[96.0, 51.0]",0.013044717
506,3349,Yannick Ferreira Carrasco,Belgium,Shot,Saved,Right Foot,Open Play,"[104.0, 24.0]",0.036519405
507,3350,Dries Mertens,Belgium,Shot,Saved,Right Foot,Open Play,"[104.0, 54.0]",0.0743451
508,3351,Eden Hazard,Belgium,Shot,Off T,Left Foot,Open Play,"[118.0, 30.0]",0.07139939
509,3352,Dries Mertens,Belgium,Shot,Off T,Right Foot,Open Play,"[110.0, 57.0]",0.035623748
510,3353,Kevin De Bruyne,Belgium,Shot,Off T,Right Foot,Open Play,"[98.0, 22.0]",0.026944142
511,3354,Eden Hazard,Belgium,Shot,Off T,Right Foot,Open Play,"[103.0, 56.0]",0.027490327
512,3355,Eden Hazard,Belgium,Shot,Saved,Right Foot,Open Play,"[109.0, 54.0]",0.04854429
513,3356,Román Aureliano Torres Morcillo,Panama,Shot,Wayward,Right Foot,Open Play,"[104.0, 37.0]",0.03305367
514,3357,Dries Mertens,Belgium,Shot,Off T,Right Foot,Open Play,"[103.0, 50.0]",0.039647717
515,3358,Armando Enrique Cooper Whitaker,Panama,Shot,Off T,Right Foot,Open Play,"[92.0, 53.0]",0.033878587
516,3359,Dries Mertens,Belgium,Shot,Goal,Right Foot,Open Play,"[105.0, 59.0]",0.013670832
517,3360,Kevin De Bruyne,Belgium,Shot,Off T,Right Foot,Free Kick,"[97.0, 26.0]",0.059370674
518,3361,Michael Amir Murillo Bermudez,Panama,Shot,Saved,Right Foot,Open Play,"[111.0, 49.0]",0.45156148
519,3362,Román Aureliano Torres Morcillo,Panama,Shot,Off T,Head,Open Play,"[111.0, 38.0]",0.07633168
520,3363,Edgar Yoel Bárcenas Herrera,Panama,Shot,Off T,Right Foot,Open Play,"[99.0, 33.0]",0.06960459
521,3364,Kevin De Bruyne,Belgium,Shot,Blocked,Right Foot,Free Kick,"[94.0, 37.0]",0.09763994
522,3365,Romelu Lukaku Menama,Belgium,Shot,Goal,Head,Open Play,"[114.0, 43.0]",0.28224698
523,3366,Romelu Lukaku Menama,Belgium,Shot,Goal,Left Foot,Open Play,"[110.0, 29.0]",0.25408942
524,3367,Eden Hazard,Belgium,Shot,Blocked,Right Foot,Free Kick,"[95.0, 29.0]",0.051501106
525,3368,Fidel Escobar Mendieta,Panama,Shot,Saved,Right Foot,Free Kick,"[96.0, 19.0]",0.03567857
526,3305,Ivan Perišić,Croatia,Shot,Saved,Left Foot,Open Play,"[109.0, 27.0]",0.045951154
527,3306,Maximiliano Eduardo Meza,Argentina,Shot,Blocked,Right Foot,Open Play,"[104.0, 41.0]",0.062275548
528,3307,Marcelo Brozović,Croatia,Shot,Blocked,Right Foot,Open Play,"[87.0, 35.0]",0.01941603
529,3308,Enzo Nicolás Pérez,Argentina,Shot,Off T,Left Foot,Open Play,"[106.0, 33.0]",0.30398282
530,3309,Mario Mandžukić,Croatia,Shot,Off T,Head,Open Play,"[115.0, 34.0]",0.19995767
531,3310,Ante Rebić,Croatia,Shot,Off T,Right Foot,Open Play,"[99.0, 34.0]",0.07235942
532,3311,Marcos Javier Acuña,Argentina,Shot,Blocked,Left Foot,Open Play,"[96.0, 28.0]",0.031634614
533,3312,Sergio Leonel Agüero del Castillo,Argentina,Shot,Saved,Left Foot,Open Play,"[111.0, 29.0]",0.09077968
534,3313,Ante Rebić,Croatia,Shot,Goal,Right Foot,Open Play,"[108.0, 30.0]",0.24468073
535,3314,Maximiliano Eduardo Meza,Argentina,Shot,Saved,Left Foot,Open Play,"[113.0, 34.0]",0.18473433
536,3315,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[117.0, 36.0]",0.22701412
537,3316,Nicolás Hernán Otamendi,Argentina,Shot,Off T,Head,Open Play,"[109.0, 43.0]",0.033097085
538,3317,Mario Mandžukić,Croatia,Shot,Off T,Right Foot,Open Play,"[115.0, 49.0]",0.11344085
539,3318,Paulo Bruno Exequiel Dybala,Argentina,Shot,Off T,Left Foot,Open Play,"[107.0, 59.0]",0.018799992
540,3319,Ivan Rakitić,Croatia,Shot,Blocked,Right Foot,Open Play,"[103.0, 24.0]",0.03292196
541,3320,Luka Modrić,Croatia,Shot,Goal,Right Foot,Open Play,"[93.0, 45.0]",0.02784503
542,3321,Gonzalo Gerardo Higuaín,Argentina,Shot,Saved,Right Foot,Open Play,"[100.0, 27.0]",0.04832674
543,3323,Mateo Kovačić,Croatia,Shot,Off T,Head,Open Play,"[103.0, 34.0]",0.041089132
544,3324,Mario Mandžukić,Croatia,Shot,Blocked,Left Foot,Open Play,"[99.0, 50.0]",0.03507466
545,3325,Luka Modrić,Croatia,Shot,Off T,Right Foot,Open Play,"[87.0, 54.0]",0.011457617
546,3326,Maximiliano Eduardo Meza,Argentina,Shot,Blocked,Left Foot,Open Play,"[108.0, 31.0]",0.07783071
547,3327,Ivan Rakitić,Croatia,Shot,Saved,Right Foot,Open Play,"[98.0, 38.0]",0.16665307
548,3328,Ivan Rakitić,Croatia,Shot,Goal,Right Foot,Open Play,"[112.0, 40.0]",0.64075035
549,3473,Antoine Griezmann,France,Shot,Goal,Left Foot,Penalty,"[108.0, 40.0]",0.76
550,3474,Paul Pogba,France,Shot,Off T,Right Foot,Free Kick,"[102.0, 33.0]",0.07868333
551,3475,Éver Maximiliano David Banega,Argentina,Shot,Blocked,Right Foot,Open Play,"[96.0, 27.0]",0.017642729
552,3476,Ángel Fabián Di María Hernández,Argentina,Shot,Goal,Left Foot,Open Play,"[90.0, 38.0]",0.016100956
553,3477,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[104.0, 56.0]",0.013592267
554,3478,Gabriel Iván Mercado,Argentina,Shot,Goal,Left Foot,Open Play,"[111.0, 42.0]",0.30808258
555,3479,Antoine Griezmann,France,Shot,Off T,Right Foot,Open Play,"[116.0, 45.0]",0.19090676
556,3480,Benjamin Pavard,France,Shot,Goal,Right Foot,Open Play,"[100.0, 56.0]",0.027012315
557,3481,Blaise Matuidi,France,Shot,Blocked,Left Foot,Open Play,"[108.0, 35.0]",0.1068089
558,3482,Kylian Mbappé Lottin,France,Shot,Goal,Left Foot,Open Play,"[112.0, 30.0]",0.0887856
559,3483,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Free Kick,"[95.0, 24.0]",0.029953266
560,3484,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[96.0, 22.0]",0.012178314
561,3485,Kylian Mbappé Lottin,France,Shot,Goal,Right Foot,Open Play,"[107.0, 51.0]",0.27453396
562,3486,Olivier Giroud,France,Shot,Off T,Left Foot,Open Play,"[108.0, 27.0]",0.093324415
563,3487,Nicolás Hernán Otamendi,Argentina,Shot,Wayward,Right Foot,Open Play,"[114.0, 36.0]",0.09816829
564,3488,Lionel Andrés Messi Cuccittini,Argentina,Shot,Saved,Right Foot,Open Play,"[107.0, 49.0]",0.11678907
565,3489,Sergio Leonel Agüero del Castillo,Argentina,Shot,Blocked,Right Foot,Open Play,"[106.0, 48.0]",0.09862432
566,3490,Ángel Fabián Di María Hernández,Argentina,Shot,Blocked,Left Foot,Open Play,"[114.0, 55.0]",0.02406148
567,3491,Sergio Leonel Agüero del Castillo,Argentina,Shot,Goal,Head,Open Play,"[112.0, 37.0]",0.14020057
568,3492,Ángel Fabián Di María Hernández,Argentina,Shot,Wayward,Right Foot,Open Play,"[113.0, 38.0]",0.26005843
569,3244,Kevin De Bruyne,Belgium,Shot,Off T,Right Foot,Open Play,"[91.0, 51.0]",0.014494464
570,3246,Eden Hazard,Belgium,Shot,Blocked,Right Foot,Open Play,"[106.0, 31.0]",0.069559745
571,3247,Nacer Chadli,Belgium,Shot,Off T,Right Foot,Open Play,"[92.0, 29.0]",0.012855073
572,3248,José Paulo Bezzera Maciel Júnior,Brazil,Shot,Blocked,Right Foot,Open Play,"[109.0, 46.0]",0.13588713
573,3249,José Paulo Bezzera Maciel Júnior,Brazil,Shot,Wayward,Right Foot,Open Play,"[111.0, 37.0]",0.19304001
574,3250,Marouane Fellaini-Bakkioui,Belgium,Shot,Blocked,Right Foot,Open Play,"[98.0, 38.0]",0.06118409
575,3251,Gabriel Fernando de Jesus,Brazil,Shot,Blocked,Left Foot,Open Play,"[115.0, 37.0]",0.23026557
576,3252,Philippe Coutinho Correia,Brazil,Shot,Saved,Right Foot,Open Play,"[96.0, 33.0]",0.049995597
577,3253,Marcelo Vieira da Silva Júnior,Brazil,Shot,Saved,Left Foot,Open Play,"[99.0, 18.0]",0.013631129
578,3254,Fernando Luiz Rosa,Brazil,Shot,Blocked,Right Foot,Open Play,"[103.0, 42.0]",0.062281348
579,3255,Neymar da Silva Santos Junior,Brazil,Shot,Blocked,Right Foot,Open Play,"[96.0, 20.0]",0.014483569
580,3256,Kevin De Bruyne,Belgium,Shot,Goal,Right Foot,Open Play,"[102.0, 54.0]",0.029206576
581,3257,Gabriel Fernando de Jesus,Brazil,Shot,Off T,Head,Open Play,"[110.0, 45.0]",0.122674584
582,3258,Philippe Coutinho Correia,Brazil,Shot,Saved,Right Foot,Open Play,"[98.0, 21.0]",0.016153093
583,3259,Kevin De Bruyne,Belgium,Shot,Saved,Right Foot,Free Kick,"[99.0, 20.0]",0.038126137
584,3260,Vincent Kompany,Belgium,Shot,Saved,Right Foot,Open Play,"[115.0, 32.0]",0.026050871
585,3261,Philippe Coutinho Correia,Brazil,Shot,Blocked,Right Foot,Open Play,"[97.0, 27.0]",0.028738566
586,3262,José Paulo Bezzera Maciel Júnior,Brazil,Shot,Saved,Right Foot,Open Play,"[117.0, 51.0]",0.08939978
587,3263,Eden Hazard,Belgium,Shot,Off T,Left Foot,Open Play,"[108.0, 27.0]",0.12373057
588,3264,Douglas Costa de Souza,Brazil,Shot,Saved,Right Foot,Open Play,"[112.0, 58.0]",0.020545688
589,3265,Philippe Coutinho Correia,Brazil,Shot,Blocked,Right Foot,Open Play,"[98.0, 36.0]",0.032717794
590,3266,Douglas Costa de Souza,Brazil,Shot,Blocked,Left Foot,Open Play,"[91.0, 58.0]",0.015129961
591,3267,Douglas Costa de Souza,Brazil,Shot,Saved,Left Foot,Open Play,"[96.0, 56.0]",0.020284714
592,3268,Douglas Costa de Souza,Brazil,Shot,Saved,Right Foot,Open Play,"[110.0, 58.0]",0.029056756
593,3269,Neymar da Silva Santos Junior,Brazil,Shot,Blocked,Right Foot,Open Play,"[109.0, 45.0]",0.278938
594,3270,Renato Soares de Oliveira Augusto,Brazil,Shot,Goal,Head,Open Play,"[111.0, 42.0]",0.1786923
595,3271,Roberto Firmino Barbosa de Oliveira,Brazil,Shot,Off T,Left Foot,Open Play,"[111.0, 30.0]",0.084747374
596,3272,Renato Soares de Oliveira Augusto,Brazil,Shot,Off T,Right Foot,Open Play,"[102.0, 42.0]",0.12754485
597,3273,Philippe Coutinho Correia,Brazil,Shot,Off T,Right Foot,Open Play,"[107.0, 33.0]",0.115953155
598,3274,Philippe Coutinho Correia,Brazil,Shot,Blocked,Right Foot,Open Play,"[96.0, 37.0]",0.03488397
599,3275,Neymar da Silva Santos Junior,Brazil,Shot,Saved,Right Foot,Open Play,"[98.0, 39.0]",0.04967877
600,3276,Roberto Firmino Barbosa de Oliveira,Brazil,Shot,Off T,Head,Open Play,"[115.0, 42.0]",0.14248769
601,3298,Cristhian Ricardo Stuani Curbelo,Uruguay,Shot,Wayward,Right Foot,Open Play,"[112.0, 56.0]",0.02005466
602,3299,Lucas Hernández Pi,France,Shot,Blocked,Left Foot,Open Play,"[91.0, 22.0]",0.017589806
603,3300,Raphaël Varane,France,Shot,Off T,Head,Open Play,"[112.0, 48.0]",0.031468455
604,3301,"N""Golo Kanté",France,Shot,Blocked,Right Foot,Open Play,"[96.0, 45.0]",0.031882204
605,3302,José María Giménez de Vargas,Uruguay,Shot,Saved,Head,Open Play,"[109.0, 32.0]",0.0133319395
606,3303,Kylian Mbappé Lottin,France,Shot,Off T,Head,Open Play,"[115.0, 48.0]",0.11800958
607,3304,Paul Pogba,France,Shot,Off T,Right Foot,Open Play,"[84.0, 45.0]",0.0132812215
608,3305,Matías Vecino Falero,Uruguay,Shot,Saved,Right Foot,Open Play,"[108.0, 50.0]",0.055447184
609,3306,Raphaël Varane,France,Shot,Goal,Head,Open Play,"[109.0, 44.0]",0.05804482
610,3307,Nahitan Michel Nández Acosta,Uruguay,Shot,Saved,Left Foot,Open Play,"[89.0, 30.0]",0.008605404
611,3308,José Martín Cáceres Silva,Uruguay,Shot,Saved,Head,Open Play,"[108.0, 38.0]",0.03431653
612,3309,Diego Roberto Godín Leal,Uruguay,Shot,Off T,Left Foot,Open Play,"[118.0, 34.0]",0.29572147
613,3310,Benjamin Pavard,France,Shot,Off T,Right Foot,Open Play,"[86.0, 51.0]",0.008928954
614,3311,Rodrigo Bentancur Colmán,Uruguay,Shot,Off T,Left Foot,Open Play,"[101.0, 54.0]",0.04735546
615,3312,José Martín Cáceres Silva,Uruguay,Shot,Off T,Right Foot,Open Play,"[104.0, 62.0]",0.022134613
616,3313,Antoine Griezmann,France,Shot,Goal,Left Foot,Open Play,"[97.0, 21.0]",0.019057512
617,3314,Cristian Gabriel Rodríguez Barrotti,Uruguay,Shot,Blocked,Left Foot,Open Play,"[96.0, 34.0]",0.012615478
618,3315,Cristian Gabriel Rodríguez Barrotti,Uruguay,Shot,Off T,Left Foot,Open Play,"[99.0, 35.0]",0.025549656
619,3316,Corentin Tolisso,France,Shot,Off T,Right Foot,Open Play,"[99.0, 32.0]",0.07365634
620,3317,Olivier Giroud,France,Shot,Off T,Left Foot,Open Play,"[102.0, 52.0]",0.022285676
621,3318,Antoine Griezmann,France,Shot,Off T,Left Foot,Free Kick,"[90.0, 44.0]",0.038856577
622,2906,Domagoj Vida,Croatia,Shot,Off T,Head,Open Play,"[112.0, 49.0]",0.041080866
623,2907,Ivan Rakitić,Croatia,Shot,Off T,Left Foot,Open Play,"[108.0, 29.0]",0.066235095
624,2908,Ivan Perišić,Croatia,Shot,Goal,Left Foot,Open Play,"[105.0, 32.0]",0.0638289
625,2909,Antoine Griezmann,France,Shot,Goal,Left Foot,Penalty,"[108.0, 40.0]",0.76
626,2910,Ante Rebić,Croatia,Shot,Wayward,Left Foot,Open Play,"[108.0, 41.0]",0.096983835
627,2911,Ivan Perišić,Croatia,Shot,Blocked,Head,Open Play,"[117.0, 34.0]",0.08307878
628,2912,Dejan Lovren,Croatia,Shot,Blocked,Right Foot,Open Play,"[113.0, 26.0]",0.019115372
629,2913,Domagoj Vida,Croatia,Shot,Off T,Head,Open Play,"[115.0, 40.0]",0.12251567
630,2914,Antoine Griezmann,France,Shot,Saved,Left Foot,Open Play,"[95.0, 45.0]",0.028644508
631,2915,Ante Rebić,Croatia,Shot,Saved,Left Foot,Open Play,"[108.0, 26.0]",0.06694556
632,2916,Dejan Lovren,Croatia,Shot,Wayward,Head,Open Play,"[110.0, 33.0]",0.015374918
633,2917,Šime Vrsaljko,Croatia,Shot,Off T,Right Foot,Open Play,"[91.0, 48.0]",0.009769128
634,2918,Kylian Mbappé Lottin,France,Shot,Saved,Right Foot,Open Play,"[115.0, 55.0]",0.09879184
635,2919,Paul Pogba,France,Shot,Blocked,Right Foot,Open Play,"[99.0, 41.0]",0.028212855
636,2920,Paul Pogba,France,Shot,Goal,Left Foot,Open Play,"[102.0, 39.0]",0.06137098
637,2921,Olivier Giroud,France,Shot,Wayward,Left Foot,Open Play,"[112.0, 29.0]",0.04245391
638,2922,Ante Rebić,Croatia,Shot,Blocked,Right Foot,Open Play,"[96.0, 29.0]",0.046455897
639,2923,Kylian Mbappé Lottin,France,Shot,Goal,Right Foot,Open Play,"[94.0, 40.0]",0.032754462
640,2924,Mario Mandžukić,Croatia,Shot,Goal,Right Foot,Open Play,"[114.0, 43.0]",0.55741626
641,2925,Šime Vrsaljko,Croatia,Shot,Off T,Right Foot,Open Play,"[78.0, 40.0]",0.011603945
642,2926,Ivan Rakitić,Croatia,Shot,Blocked,Left Foot,Open Play,"[101.0, 30.0]",0.041524105
643,2927,Nabil Fekir,France,Shot,Saved,Left Foot,Open Play,"[98.0, 61.0]",0.010757457
644,2928,Ivan Rakitić,Croatia,Shot,Off T,Right Foot,Open Play,"[90.0, 24.0]",0.011770719
645,3282,Mateo Kovačić,Croatia,Shot,Blocked,Right Foot,Open Play,"[101.0, 46.0]",0.022321746
646,3283,Hörður Björgvin Magnússon,Iceland,Shot,Off T,Head,Open Play,"[112.0, 34.0]",0.034039836
647,3284,Gylfi Þór Sigurðsson,Iceland,Shot,Saved,Right Foot,Free Kick,"[94.0, 19.0]",0.05013201
648,3285,Birkir Bjarnason,Iceland,Shot,Blocked,Right Foot,Open Play,"[104.0, 36.0]",0.02221207
649,3286,Birkir Bjarnason,Iceland,Shot,Blocked,Right Foot,Open Play,"[105.0, 41.0]",0.07076972
650,3287,Ivan Perišić,Croatia,Shot,Off T,Left Foot,Open Play,"[95.0, 41.0]",0.030166421
651,3288,Marko Pjaca,Croatia,Shot,Blocked,Right Foot,Open Play,"[91.0, 40.0]",0.019465046
652,3289,Alfreð Finnbogason,Iceland,Shot,Off T,Right Foot,Open Play,"[103.0, 45.0]",0.2036979
653,3290,Luka Modrić,Croatia,Shot,Off T,Right Foot,Open Play,"[87.0, 46.0]",0.012671134
654,3291,Emil Hallfreðsson,Iceland,Shot,Off T,Left Foot,Open Play,"[85.0, 35.0]",0.016305828
655,3292,Birkir Bjarnason,Iceland,Shot,Saved,Right Foot,Open Play,"[108.0, 42.0]",0.09515749
656,3293,Aron Einar Gunnarsson,Iceland,Shot,Saved,Right Foot,Open Play,"[104.0, 56.0]",0.038554348
657,3295,Milan Badelj,Croatia,Shot,Goal,Right Foot,Open Play,"[106.0, 40.0]",0.18804236
658,3296,Hörður Björgvin Magnússon,Iceland,Shot,Wayward,Head,Open Play,"[117.0, 48.0]",0.06607084
659,3297,Sverrir Ingi Ingason,Iceland,Shot,Saved,Head,Open Play,"[113.0, 39.0]",0.068030484
660,3299,Johann Berg Guðmunds­son,Iceland,Shot,Blocked,Left Foot,Open Play,"[101.0, 61.0]",0.019331634
661,3300,Gylfi Þór Sigurðsson,Iceland,Shot,Off T,Right Foot,Open Play,"[108.0, 60.0]",0.021627054
662,3301,Andrej Kramarić,Croatia,Shot,Blocked,Left Foot,Open Play,"[91.0, 34.0]",0.02078887
663,3302,Birkir Bjarnason,Iceland,Shot,Off T,Left Foot,Open Play,"[112.0, 33.0]",0.2361464
664,3303,Josip Pivarić,Croatia,Shot,Off T,Left Foot,Open Play,"[100.0, 19.0]",0.01577466
665,3304,Gylfi Þór Sigurðsson,Iceland,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
666,3305,Johann Berg Guðmunds­son,Iceland,Shot,Saved,Left Foot,Open Play,"[98.0, 60.0]",0.015518699
667,3306,Ivan Perišić,Croatia,Shot,Off T,Left Foot,Free Kick,"[95.0, 55.0]",0.044736
668,3307,Ivan Rakitić,Croatia,Shot,Off T,Right Foot,Free Kick,"[104.0, 16.0]",0.07423121
669,3308,Andrej Kramarić,Croatia,Shot,Off T,Right Foot,Open Play,"[104.0, 33.0]",0.06328202
670,3309,Ivan Perišić,Croatia,Shot,Goal,Left Foot,Open Play,"[111.0, 28.0]",0.09747661
671,3310,Ivan Rakitić,Croatia,Shot,Off T,Right Foot,Open Play,"[101.0, 41.0]",0.061914966
672,3311,Aron Einar Gunnarsson,Iceland,Shot,Blocked,Head,Open Play,"[114.0, 38.0]",0.122197814
673,3418,Salif Sané,Senegal,Shot,Off T,Right Foot,Free Kick,"[84.0, 34.0]",0.025829028
674,3419,Piotr Zieliński,Poland,Shot,Blocked,Left Foot,Open Play,"[95.0, 35.0]",0.03750245
675,3420,Kamil Grosicki,Poland,Shot,Off T,Head,Open Play,"[111.0, 49.0]",0.22676115
676,3421,Robert Lewandowski,Poland,Shot,Off T,Left Foot,Open Play,"[101.0, 46.0]",0.023280732
677,3422,Idrissa Gana Gueye,Senegal,Shot,Blocked,Right Foot,Open Play,"[99.0, 48.0]",0.04369716
678,3423,Salif Sané,Senegal,Shot,Off T,Head,Open Play,"[114.0, 43.0]",0.08856388
679,3424,Idrissa Gana Gueye,Senegal,Shot,Blocked,Right Foot,Open Play,"[98.0, 62.0]",0.013834369
680,3425,Robert Lewandowski,Poland,Shot,Saved,Right Foot,Free Kick,"[96.0, 47.0]",0.089643575
681,3426,Sadio Mané,Senegal,Shot,Blocked,Left Foot,Open Play,"[109.0, 35.0]",0.074557915
682,3427,Mame Biram Diouf,Senegal,Shot,Wayward,Right Foot,Open Play,"[108.0, 40.0]",0.090500705
683,3428,Łukasz Piszczek,Poland,Shot,Off T,Right Foot,Open Play,"[113.0, 53.0]",0.047933094
684,3429,"M""Baye Babacar Niang",Senegal,Shot,Goal,Right Foot,Open Play,"[113.0, 40.0]",0.8692258
685,3430,Kamil Grosicki,Poland,Shot,Blocked,Right Foot,Open Play,"[92.0, 46.0]",0.016474618
686,3431,Arkadiusz Milik,Poland,Shot,Off T,Left Foot,Open Play,"[116.0, 46.0]",0.13678512
687,3432,Dawid Kownacki,Poland,Shot,Saved,Head,Open Play,"[111.0, 45.0]",0.04070321
688,3433,Grzegorz Krychowiak,Poland,Shot,Goal,Head,Open Play,"[114.0, 39.0]",0.20697004
689,3434,Kamil Grosicki,Poland,Shot,Wayward,Left Foot,Open Play,"[88.0, 38.0]",0.011390556
690,3562,Olivier Giroud,France,Shot,Saved,Left Foot,Open Play,"[106.0, 28.0]",0.07934398
691,3563,Raphaël Varane,France,Shot,Off T,Head,Open Play,"[112.0, 42.0]",0.068304926
692,3564,Ousmane Dembélé,France,Shot,Off T,Right Foot,Open Play,"[99.0, 60.0]",0.01930463
693,3565,Antoine Griezmann,France,Shot,Saved,Left Foot,Open Play,"[101.0, 60.0]",0.022061318
694,3566,Ousmane Dembélé,France,Shot,Off T,Left Foot,Open Play,"[96.0, 59.0]",0.017132025
695,3567,Christian Dannemann Eriksen,Denmark,Shot,Blocked,Right Foot,Open Play,"[95.0, 51.0]",0.021827467
696,3568,Antoine Griezmann,France,Shot,Saved,Left Foot,Open Play,"[92.0, 53.0]",0.019036772
697,3569,Christian Dannemann Eriksen,Denmark,Shot,Saved,Right Foot,Free Kick,"[81.0, 44.0]",0.013570355
698,3570,Thomas Lemar,France,Shot,Blocked,Left Foot,Open Play,"[92.0, 40.0]",0.019419203
699,3571,Christian Dannemann Eriksen,Denmark,Shot,Off T,Right Foot,Open Play,"[101.0, 37.0]",0.055120472
700,3572,Viktor Fischer,Denmark,Shot,Blocked,Left Foot,Open Play,"[91.0, 33.0]",0.011638669
701,3573,Henrik Dalsgaard,Denmark,Shot,Blocked,Left Foot,Open Play,"[104.0, 66.0]",0.049732562
702,3574,Nabil Fekir,France,Shot,Off T,Left Foot,Open Play,"[101.0, 19.0]",0.021375544
703,3575,Olivier Giroud,France,Shot,Off T,Head,Open Play,"[108.0, 33.0]",0.029429538
704,3576,Olivier Giroud,France,Shot,Off T,Left Foot,Open Play,"[102.0, 54.0]",0.020864442
705,3577,Nabil Fekir,France,Shot,Saved,Left Foot,Open Play,"[96.0, 49.0]",0.03509047
706,3619,Edinson Roberto Cavani Gómez,Uruguay,Shot,Saved,Right Foot,Open Play,"[97.0, 32.0]",0.04182366
707,3620,Mahmoud Ibrahim Hassan,Egypt,Shot,Saved,Right Foot,Open Play,"[108.0, 51.0]",0.046797737
708,3621,Luis Alberto Suárez Díaz,Uruguay,Shot,Off T,Right Foot,Open Play,"[109.0, 55.0]",0.036742505
709,3622,Edinson Roberto Cavani Gómez,Uruguay,Shot,Blocked,Left Foot,Open Play,"[102.0, 23.0]",0.030806087
710,3623,José Martín Cáceres Silva,Uruguay,Shot,Wayward,Head,Open Play,"[114.0, 48.0]",0.043546356
711,3624,Luis Alberto Suárez Díaz,Uruguay,Shot,Off T,Right Foot,Open Play,"[116.0, 35.0]",0.22964665
712,3625,Marwan Mohsen,Egypt,Shot,Saved,Right Foot,Open Play,"[100.0, 51.0]",0.032293756
713,3626,Matías Vecino Falero,Uruguay,Shot,Off T,Right Foot,Open Play,"[83.0, 53.0]",0.00846865
714,3627,Luis Alberto Suárez Díaz,Uruguay,Shot,Blocked,Right Foot,Free Kick,"[88.0, 38.0]",0.040235694
